time,url,site,title,text,stock
2021-07-16 08:21:00,https://smart-lab.ru/blog/news/708761.php,smart-lab.ru,Новости компаний — обзоры прессы перед открытием рынка,"Энергетическая солидарность против «Газпрома». Последствия решения суда ЕС могут быть шире судьбы OpalОкончательный отказ суда ЕС допустить «Газпром» к 100% мощностей расположенного на территории Германии газопровода Opal автоматически снизит более чем на 30% загрузку основного экспортного маршрута в ЕС — «Северного потока». Пока эту проблему «Газпром» решает за счет инфраструктуры недостроенного «Северного потока-2», принципиально отказываясь наращивать прокачку через Украину. Но с пуском новой трубы компанию ждет дефицит мощностей. Юристы добавляют, что суд нормативно закрепил принцип энергетической солидарности Европы, что не предвещает «Газпрому» ничего хорошего в будущих спорах.https://www.kommersant.ru/doc/4901082 Минэкономики реформирует правила приобретения крупных пакетов акцийМинэкономики предлагает существенно реформировать институт поглощений — покупки крупных пакетов акций. “Ъ” ознакомился с разработанным ведомством проектом изменений в закон «Об акционерных обществах (АО)» для устранения накопившихся в практике проблем. В частности, министерство предлагает уйти от определения аффилированности покупателей и продавца к оценке их «связанности» между собой. Ужесточаются правила обязательного выкупа — как через расширение этой обязанности для лиц, совместно с которыми получен контрольный пакет, так и за счет предоставления акционерам права требовать обратного выкупа. Юристы в целом приветствуют поправки, отмечая, что они закрывают значительное количество пробелов и возможностей для злоупотреблений при крупных сделках.https://www.kommersant.ru/doc/4901096   Госпрограмму автокредитования могут остановить из-за дефицита машинМинпромторг не планирует возобновлять программу льготного автокредитования — как минимум в августе. На эти цели уже выделено 5 млрд руб., но источники “Ъ” утверждают, что чиновники отозвали выделенные банкам лимиты финансирования. Причиной стал дефицит машин. На рынке тем временем говорят о необходимости перейти к старому формату господдержки — субсидировать ставку по кредиту вместо скидки на машину, так как сегодня льготы дополнительно ускоряют рост цен на бюджетные автомобили.https://www.kommersant.ru/doc/4901024 Операторы встали на весы. Чтобы их не монополизировал «Ростелеком»МТС, «МегаФон» и «Вымпелком» выступили против назначения «Ростелематики» единым исполнителем по проекту оснащения пунктов автоматизированной системы весогабаритного контроля (АСВГК) на дорогах страны. Это решение, поддерживаемое Минтрансом, приведет к монополизации рынка, росту цен и снижению качества исполнения нацпроекта «Безопасные качественные дороги», предупреждают операторы. Эксперты объясняют позицию сотовых компаний перспективой получения ими дохода от платы за обслуживание пунктов контроля.https://www.kommersant.ru/doc/4901086 Российские инвестбанки увеличивают присутствие на долговом рынкеРоссийские банки по итогам полугодия укрепили свои позиции среди организаторов размещений евробондов российских эмитентов. Отчасти это произошло из-за размещений двух выпусков евробондов Минфином, организаторами которых были только отечественные банки. Однако и постоянная санкционная риторика в отношении России заставляет зарубежные инвестбанки сократить на нем присутствие. Во втором полугодии эксперты не ожидают роста размещений. Однако считают, что инвесторы будут больше обращать внимания на соответствие эмитентов требованиям ответственного инвестирования.https://www.kommersant.ru/doc/4901084 «У нас нет цели сделать большой универсальный банк». Ваэ Овасапян, вице-президент по цифровым финансовым сервисам OzonМы хотим быстрый, гибкий, удобный банк под наши специфические нужды. В некоторых аспектах нам важен продукт как платежный инструмент — очень нативный, бесшовный и потому удобный. Это можно сделать, только когда ты контролируешь полностью свою IT-инфраструктуру. В том числе поэтому был нужен собственный банк.https://www.kommersant.ru/doc/4900228 ОАК срывает сроки модернизации завода под производство Ил-114-300ОАК срывает сроки переоснащения своего завода «Авиастар-СП» в Ульяновске, на котором производятся узлы и агрегаты для регионального пассажирского самолета Ил-114-300. Минпромторг уже подготовил проект постановления правительства, сдвигающий сроки ввода в эксплуатацию новых модернизированных линий «Авиастар-СП» с 2021 на 2022 г. (документ размещен на портале проектов нормативных актов 15 июля).https://www.vedomosti.ru/business/articles/2021/07/16/878401-oak-srivaet-sroki-modernizatsii-zavoda IPO одного из крупнейших медицинских холдингов страны принесло $500 млн15 июля акционер Европейского медицинского центра (European Medical Centre, ЕМС) – кипрская United Medical Group CY начала торговлю глобальными депозитарными расписками (ГДР) на Московской бирже. Совокупный объем привлеченных средств составил около $500 млн (при условии, что опцион не будет реализован). Деньги инвесторов пойдут не в компанию, а ее акционерам, двое из которых полностью вышли из капитала. Согласно инвестиционному меморандуму ЕМС, наращивать операционные показатели планируется за счет роста в структуре выручки доли услуг, оказываемых в рамках обязательного медицинского страхования (ОМС).https://www.vedomosti.ru/business/articles/2021/07/16/878391-ipo-prineslo-500-mln Группа «Самолет» выходит на рынок загородной недвижимостиГруппа «Самолет» запускает новое направление: она будет заниматься индивидуально-жилищным строительством (ИЖС). Об этом «Ведомостям» рассказал гендиректор девелопера Антон Елистратов. По его словам, компания уже консолидировала под этот сегмент около 3000 га в Московском регионе. Со следующего года «Самолет» планирует начать пять крупных проектов ИЖС, каждый «на сотни тысяч квадратных метров».https://www.vedomosti.ru/realty/articles/2021/07/15/878235-gruppa-samolet-rinok-zagorodnoi-nedvizhimosti",RTKM
2021-08-03 11:59:00,https://smart-lab.ru/blog/news/712905.php,smart-lab.ru,ВТБ и Ростелеком создадут цифровую платформу для подписания и хранения документов онлайн для всей России,"ВТБ и «Ростелеком» создают единую цифровую платформу подписания в инфраструктуре электронного правительства на базе отечественного ПО и оборудования, а также сертифицированного программно-аппаратного решения для дистанционной выдачи, управления и применения сертификатов электронной цифровой подписи, в том числе на мобильных устройствах.Платформа подписания позволит:— бесплатно получить гражданам сертификат электронной подписи;— обеспечить сервисы подписания, управления и хранения электронных документов для всего рынка по единым стандартам;— обеспечить гражданам возможность получать больше цифровых государственных и коммерческих сервисов за счет повышения доступности использования ЭЦП;— предоставить юридическим лицам и государственным органам возможности бесшовного цифрового взаимодействия с формированием юридически значимых документов, их обработки и хранения в едином архиве.ВТБ и «Ростелеком» договорились о создании цифровой платформы для подписания и хранения документов онлайн для всей Росси — - О Группе ВТБ — Банк ВТБ (vtb.ru)",RTKM
2021-08-04 12:10:00,https://smart-lab.ru/blog/news/713269.php,smart-lab.ru,"Ростелеком отчитается в четверг, 5 августа и проведет телеконференцию - Атон","Ростелеком должен представить результаты за 2К21 в четверг 5 августа. По нашим прогнозам, выручка компании достигнет 137.2 млрд руб. (+7.8% г/г) в результате сильной динамики мобильного сегмента и цифровых услуг. OIBDA прогнозируется на уровне 55.6 млрд руб., рентабельность OIBDA должна составить 40.5%. Чистая прибыль может достичь 9.9 млрд руб. при рентабельности 7.2%. В ходе телеконференции мы уделим основное внимание развитию новых вертикалей и динамике ARPU.АтонТелеконференция состоится в четверг 5 августа, в 16:00 МСК / 14:00 по Лондону / 9:00 по Нью-Йорку. Телефоны для подключения: +7 495 283 98 58 (Россия), +44 203 984 9844 (Великобритания/международный), +1 718 866 4614 (США). ID конференции: 619022 (на русском языке), 539980 (на английском языке).",RTKM
2021-08-05 10:01:00,https://smart-lab.ru/blog/news/713654.php,smart-lab.ru,"Прибыль Ростелеком 1 п/г РСБУ выросла в 3,8 раза","Прибыль Ростелеком 1 п/г РСБУ составила ₽16,6 млрдwww.e-disclosure.ru/portal/FileLoad.ashx?Fileid=1717144",RTKM
2021-08-05 10:05:00,https://smart-lab.ru/blog/news/713655.php,smart-lab.ru,Прибыль Ростелеком 1 п/г МСФО +52% г/г,"Основные финансовые итоги II квартала 2021 г. Выручка по сравнению с II кварталом 2020 г. выросла на 9%, до 138,6 млрд руб.Показатель OIBDA вырос на 15%, до 55,9 млрд руб.Рентабельность по OIBDA увеличилась на 2,0 п. п., до 40,4%.Чистая прибыль выросла на 46%, до 11,2 млрд руб.Капитальные вложения[3] без учета госпрограмм снизились на 2%, до 24,4 млрд руб. (17,6% от выручки).FCF улучшился на 10,7 млрд руб. и составил 1,1 млрд руб.Чистый долг[4] вкл. АО увеличился на 6% с начала года и составил 493,8 млрд руб. или 2,4х показателя «Чистый долг вкл. АО/OIBDA». Основные финансовые итоги I полугодия 2021 г. Выручка по сравнению с I полугодием 2020 г. выросла на 9%, до 270,5 млрд руб.Показатель OIBDA вырос на 16%, до 111,4 млрд руб.Рентабельность по OIBDA увеличилась на 2,6 п. п., до 41,2%.Чистая прибыль выросла на 52%, до 23,0 млрд руб.Капитальные вложения без учета госпрограмм выросли на 11%, до 51,6 млрд руб. (19,1% от выручки).FCF улучшился на 19,1 млрд руб. и составил 3,2 млрд руб.Чистый долг вкл. АО увеличился на 6% с начала года и составил 493,8 млрд руб. или 2,4х показателя «Чистый долг вкл. АО/OIBDA». Финансовые и операционные результаты деятельности «Ростелекома» за II квартал 2021 г. и I полугодие 2021 г… Официальный корпоративный информационный сайт. (rt.ru)",RTKM
2021-08-05 11:37:00,https://smart-lab.ru/blog/news/713693.php,smart-lab.ru,Драйвером роста для Ростелекома остается высокий спрос со стороны корпоративного сегмента - Фридом Финанс,"Ростелеком отчитается за второй квартал по МСФО. Прогноз предполагает выручку на уровне 138 млрд руб. (+8% г/г) при EBITDA в объеме 55 млрд, что соответствует рентабельности 40%. При этом прибыль ожидается в размере 8 млрд руб. Долговая нагрузка компании умеренная — 2,5х EBITDA. Ростелеком демонстрирует максимальные темпы улучшения финансовых показателей благодаря усилению спроса на цифровые и облачные сервисы. Драйвером роста для компании остается высокий спрос на телекоммуникационные услуги со стороны корпоративного сегмента. Таргет по акции Ростелекома на горизонте 12 месяцев — 115 руб.Ващенко ГеоргийИК «Фридом Финанс»",RTKM
2021-08-05 17:18:00,https://smart-lab.ru/blog/news/713816.php,smart-lab.ru,"Найти вот эту ""золотую середину"" между бюджетным финансированием и повышением тарифов там, где это обосновано - Путин о подключении вышек ОпСоСов","Президент Путин:«Михаил Владимирович (Мишустин — ред.), я вас прошу тогда дать поручения соответствующие ведомствам подготовить это, рассмотреть в ближайшее время на правительстве и найти вот эту „золотую середину“ между бюджетным финансированием и повышением тарифов там, где это обосновано»Ранее в ходе совещания глава Минцифры Максут Шадаев рассказал, что при подключении вышек связи в удаленных районах операторы связи испытывают трудности с подключением к электросетям и несут большие затраты на эти работы.Вице-премьер Александр Новак заметил, что у энергетиков также нет возможности оплачивать подключение станций, и единственная возможность решить этот вопрос — повышение тарифов.Президент Путин:«Это нужно просчитать, вынести на правительство и посмотреть, на сколько и где поднять тарифы, если это экономически обосновано, а где и в каком объеме отфинансировать это из бюджета. Решить данный вопрос необходимо, поскольку „это общенациональная задача“. Кабмин решит, за чей счет подключать к электросетям станции связи вдоль дорог — Путин (fomag.ru)Новость — БИР-Эмитент (1prime.ru)",RTKM
2021-08-05 17:27:00,https://smart-lab.ru/blog/news/713822.php,smart-lab.ru,"Дивиденды Ростелекома за 21 г могут составить ₽5,5-6 на акцию - руководитель","Ростелеком по итогам 2021 г. может выплатить дивиденды в размере до 5,5-6 руб. на одну акцию — Осеевский«Компания продолжила уверенно наращивать финансовые и операционные показатели. Второй квартал подряд мы заметно улучшаем показатель свободного денежного потока, что важно для формирования базы роста дивидендных выплат в будущем»«По итогам 2021 года мы планируем рассмотреть возможность увеличить выплаты на одну акцию до 5,5-6 рублей, что предполагает существенно больший рост, чем мы таргетировали в новой дивидендной политике»Новость — БИР-Эмитент (1prime.ru)",RTKM
2021-08-05 19:43:00,https://smart-lab.ru/blog/news/713881.php,smart-lab.ru,Привилегированные акции Ростелекома можно рассматривать как квазиоблигации с растущим купоном - Универ Капитал,"Ростелеком отчитался за 1 полугодие 2021 года по МСФО. Эмитент отличается достаточной стабильностью бизнеса и, если исходить из балансовых показателей, кризисный 2020 год для компании кризисным не был. Поэтому рост в первом полугодии 2021 года является органическим, а не восстановительным. Здесь и далее полугодие к полугодию. Рост выручки на 9% до 270 млрд руб… OIBDA — на 16%, до 111 млрд руб. Рост чистой прибыли – на 52%, до 23 млрд руб. «Ростелеком» развивается в рамках стратегии, предполагающей рост выручки к 2025 году до 700+ млрд рублей. OIBDA в 1,5 раза – до 290 млрд, чистой прибыли – в 2 раза за 5 лет, т.е. до 46 млрд к 2025 году. Привилегированные акции «Ростелекома» сейчас торгуются на уровне начала 2021 года. «Ростелеком» объявил, что может увеличить дивиденды до 5,5-6 рублей на акцию. Что дает нам доходность от 6,4% до 7% на привилегированную акцию за 2021 год. И от 11% до 14% дивидендной доходности к 2025 году по текущим ценам. Привилегированные акции «Ростелекома» можно рассматривать как квазиоблигации с растущим купоном, и они могут быть интересны для включения в портфель консервативным инвесторам.Тузов АртемИК «УНИВЕР Капитал»",RTKM
2021-08-05 21:19:00,https://smart-lab.ru/blog/news/713927.php,smart-lab.ru,Ростелеком представил сильные результаты за 2 квартал - Атон,"Ростелеком: Сильные результаты за 2К21, повышение прогноза по OIBDA Ростелеком продемонстрировал сильные результаты за 2К21: показатели выручки, OIBDA и чистой прибыли выросли на 8.9%, 14.6% и 46.1% г/г соответственно, превысив консенсус-прогноз Интерфакса на 0.5%, 2.8% и 18.4% соответственно. Росту выручки способствовала высокая динамика в сегментах мобильной связи (+11.7%), ШПД (+7.3%) и цифровых сервисов (+19.2%). Рентабельность OIBDA повысилась до 40.4% против 38.3% во 2К20, что отражает эффективный контроль над расходами. Капзатраты без учета госпрограмм снизились на 1.6%. В результате FCF Ростелекома оказался положительным и составил 1.1 млрд руб. против -9.6 млрд руб. во 2К20. Ростелеком повысил прогноз по OIBDA на 2021, ожидая роста показателя на 8-10% г/г против минимум 5% ранее. Прогноз по выручке и капзатратам остается без изменений.  Выручка компании выросла на 8.9% г/г до 138.6 млрд руб., что на 0.5% выше консенсус-прогноза Интерфакса. Выручка от услуг мобильной связи увеличилась на 11.7% до 47.9 млрд руб. благодаря росту объемов передачи данных (+31%) и традиционных голосовых услуг. Выручка от сегмента ШПД показала рост на 7.3% до 23.8 руб. на фоне роста числа абонентов, ARPU и выручки от контрактов на подключение к сети интернет. Выручка от цифровых услуг увеличилась на 19.2% до 17.9 млрд руб., что обусловлено развитием решений для цифрового государства (+14.1% до 8.1 млрд руб.), решений в сфере информационной безопасности, облачных услуг и ЦОД (+36% г/г до 7.0 млрд руб.). Выручка от оптовых услуг выросла на 5.4% до 19.2 млрд руб. за счет повышения выручки от VPN (+13.8% до 8.1 млрд руб.). Выручка в сегменте фиксированной телефонной связи сократилась на 10.3% до 12.3 млрд руб. Выручка от ТВ-услуг показала рост на 6.8% до 9.9 млрд руб. Выручка от прочих услуг подскочила на 27% и достигла 7.6 млрд руб. Операционные результаты. Число абонентов B2C (ШПД) составило 12.4 млн (+0.4%), а ARPU – 396 руб. (+0.5%). Абонентская база B2B (ШПД + VPN) расширилась на 4% до 1.1 млн, а ARPU выросла на 8% до 3 623 руб. Абонентская база платного ТВ увеличилась на 2% до 10.8 млн, при росте ARPU на 2% (254 руб.). Число активных пользователей мобильного интернета выросло на 19.7%, отток сотовых абонентов уменьшился до 7.2% против 9.0% во 2К20. Количество абонентов местной телефонной связи сократилось на 10% до 13.3 млн. Показатель OIBDA вырос на 14.6% г/г до 55.9 млрд руб., превысив консенсус-прогноз на 2.8%. Рентабельность OIBDA увеличилась до 40.4% против 38.3% во 2К20, отразив небольшой рост операционных расходов на 7.8% г/г до 116.8 млрд руб. за счет отсутствия роста расходов на персонал г/г, которые составили 32.2 млрд руб., и роста D&A (+16% до 33 млрд руб.). Чистая прибыль подскочила на 46.1% до 11.2 млрд руб., обогнав консенсус на 18.4%. Рентабельность чистой прибыли составила 8.1% против 6.0% во 2К20, в основном за счет укрепления OIBDA и снижения чистого финансового убытка (-15% до 8.5 млрд руб.), а также роста прочих инвестиционных и финансовых доходов (+178% до 1 млрд руб.). Чистый долг почти не изменился г/г, составив 494 млрд руб. благодаря чему соотношение чистый долг/OIBDA снизилось до 2.4x против 2.7x во 2К20. Свободный денежный поток вышел в плюс г/г, составив 1.1 млрд руб., против отрицательного показателя 9.6 млрд руб. во 2К20 на фоне роста чистых ДС от операционной деятельности (+67% до 25.4 млрд руб.). Капзатраты без учета госпрограмм сократились на 1.6% до 24.4 млрд руб. и составили 17.6% от выручки против 19.5% во 2К20.Прогноз. Ростелеком улучшил свой прогноз по OIBDA на 2021, ожидая рост на 8-10% г/г против ранее прогнозируемых не менее 5%. Прогноз по росту выручки сохранен – не менее 5% г/г. Капзатраты прогнозируются на уровне 110-115 млрд руб. (без изм., от +2.7% до +7.4% г/г).Дима Виктор   «Атон»Оценка Согласно оценке Bloomberg, Ростелеком торгуется с мультипликаторами P/E 2021П 9.4x и EV/EBITDA 2021П 4.0x.                                                                                                                           Источник: данные компании, оценки АТОНа",RTKM
2021-08-06 08:16:00,https://smart-lab.ru/blog/news/713985.php,smart-lab.ru,Новости компаний — обзоры прессы перед открытием рынка,"Большая скупка: Минфин приобретет рекордный объем валюты. Как это отразится на курсе рубляВ ближайший месяц Минфин купит на внутреннем рынке валюты и золота на сумму свыше $4 млрд. Объем интервенций станет рекордным с января 2020 года. На скупку валюты направят 315,9 млрд рублей, а приобретенное — на пополнение ФНБ. Зачем Минфин увеличивает объем скупки валюты и как это отразится на курсе рубля, выясняли «Известия».https://iz.ru/1203247/oksana-belkina/bolshaia-skupka-minfin-priobretet-rekordnyi-obem-valiuty Эксперты BCG снизили оценку потерь России от «углеродного налога» ЕСВведение Евросоюзом углеродного налога (Carbon Border Adjustment Mechanism) может обойтись российским экспортерам в $1,8–3,4 млрд ежегодно, говорится в обзоре инвесткомпании The Boston Consulting Group (BCG). Годом ранее она оценивала потери России в $3–4,8 млрд.https://www.kommersant.ru/doc/4929718 Байден велел заменить к 2030 году 50% продаваемых в США машин на электромобили  Президент США Джо Байден подписал указ, ставящий задачу довести к 2030 году долю электромобилей до половины от всех продаваемых в стране пассажирских транспортных средств​​​. Комплекс мер — от выработки новых экологических стандартов до стимулирования спроса — он объяснил необходимостью борьбы с глобальным потеплением и конкуренцией с Китаем. «Я подписываю указ, который ставит цель, чтобы 50% всех пассажирских машин, продаваемых к 2030 году, были электрическими», — сказал Байден.http://mfd.ru/news/view/?id=2437575 Сотовые операторы получат господдержку на дорогахРечь на совещании шла об электрификации объектов связи, расположенных вдоль трасс и небольших населенных пунктов. «Ключевой барьер для создания инфраструктуры вдоль дорог – стоимость подключения базовых станций к электричеству, – доложил министр цифрового развития, связи и массовых коммуникаций Максут Шадаев. – Она зачастую в десятки раз превышает стоимость оборудования. Обременяя операторов, мы должны помочь им с энергетикой». Шадаев попросил президента поручить регионам оказать операторам содействие в подключении электричества к социально значимым объектам. В следующем году операторы должны представить в Минцифры план по покрытию LTE сел и деревень с населением 500–1000 человек. Затраты операторов на реализацию этих планов эксперты ранее оценивали примерно в 100 млрд руб.https://www.vedomosti.ru/technology/articles/2021/08/05/881057-sotovie-operatori «Газпром нефть» не считает копейки. Компания меняет схему работы с АЗС по франшизе«Газпромнефть» предлагает владельцам АЗС, работающим под ее франшизой, перейти на уплату фиксированного роялти. Сейчас размер роялти зависит от объема проданного топлива и находится в диапазоне 30–80 коп. за 1 л. В нефтекомпании заявили “Ъ”, что уже перешли на фиксированное роялти в размере 30 коп. на 1 л, пойдя навстречу партнерам. Бизнес АЗС сейчас повсеместно убыточен из-за высоких оптовых цен, а топлива недостаточно. Участники рынка допускают, что «Газпромнефть» в этих условиях стремится сосредоточить объемы на собственных АЗС или для продаж на бирже.https://www.kommersant.ru/doc/4929625",RTKM
2021-08-06 13:50:00,https://smart-lab.ru/blog/news/714074.php,smart-lab.ru,Результаты Ростелекома подтверждают тезис о его трансформации в провайдера цифровых услуг - Газпромбанк,"Мы отмечаем следующие ключевые моменты в результатах «Ростелекома».Показатель роста выручки за 2К21 оказался немногим выше ожиданий рынка (+0,5% относительно консенсус-прогноза «Интерфакса»), увеличившись на 9% г/г. Все основные сегменты бизнеса, за исключением продолжающей уступать позиции фиксированной телефонии, зафиксировали сильную динамику роста выручки и операционных показателей.Сегмент мобильной связи продемонстрировал сильную динамику (+12% г/г) за счет роста потребления мобильного интернета (дата-трафик +31% г/г, рост активных пользователей интернета +20% г/г) и базовых голосовых сервисов.Цифровые сервисы также показали уверенный рост в 2К21 на уровне 19% г/г, что во многом связано с положительной динамикой сервисов информационной безопасности и услуг дата-центров (+36% г/г), а также с развитием платформы для цифрового государства.  Сегмент фиксированного интернета вырос на 7% г/г за счет абонентской базы и ARPU, особенно в корпоративном сегменте (B2B абоненты +4% г/г, B2B ARPU +8% г/г). Показатель OIBDA увеличился на 15% г/г в 2К21 (+3% относительно консенсус- прогноза «Интерфакса»), достигнув 56 млрд руб. при рентабельности в 40,4% (+2 п.п. г/г) за счет роста выручки при сдержанной динамике расходов на персонал. Свободный денежный поток за 2К21 составил 1,1 млрд руб. (против убытка в 9,6 млрд руб. годом ранее). Влияние на результат во многом оказал рост OIBDA, а также неравномерное авансирование и выполнение работ внутри календарного года. Чистый долг компании увеличился за 1П21 на 6%, до 494 млрд руб., что составляет 2,4х по показателю «чистый долг/OIBDA». Капитальные вложения без учета госпрограмм снизились на 2%, до 24,4 млрд руб. (17,6% от выручки). Менеджмент улучшил прогноз показателей на полный 2021 г. по росту консолидированной OIBDA до 8-10% г/г (с >5% в прогнозе от 1К21), что в целом соответствует нашим прогнозам в 10% г/г в 2021 г. При этом менеджмент сохранил прогноз по выручке на уровне >5% г/г (по нашим оценкам, +9% г/г в 2021 г.). В части капитальных вложений менеджмент по-прежнему ожидает расходы в пределах 110–115 млрд руб. (без учета реализации госпрограмм).Мы считаем отчетность «Ростелекома» умеренно позитивной для акций компании, результаты компании поддерживают тезис о продолжающейся трансформации телекоммуникационного оператора в провайдера цифровых услуг. Мы сохраняем рекомендацию «лучше рынка» для акций компании.Куприянова АннаСтепанов Денис«Газпромбанк»",RTKM
2021-08-12 10:14:00,https://smart-lab.ru/blog/news/715602.php,smart-lab.ru,"Ростелеком предоставит услуги связи Почте России в течение 5 лет на сумму ₽13,5 млрд","""Ростелеком"" подписал с ""Почтой России"" договор об оказании услуг связи сроком на 5 лет на сумму 13,5 млрд рублей.Для всех объектов «Почты» будут действовать единые требования к качеству и надежности каналов связи, что существенно повысит доступность онлайн- услуг.«Ростелеком» в течение 5 лет должен в 2,5 раза увеличить скорость передачи данных в единой сети «Почты» — с 200 Гбит/с до 500 Гбит/с (суммарно по всем объектам). В течение 3 лет оператор будет должен увеличить долю почтовых объектов, подключенных к корпоративной сети передачи данных по оптоволоконной связи, с 60% до 70%. Кроме того, существенно снизится допустимое время перерыва в предоставлении услуг связи.«Ростелеком» подписал с «Почтой России» контракт на 13,5 млрд рублей (interfax.ru)",RTKM
2021-09-14 15:49:00,https://smart-lab.ru/blog/news/723673.php,smart-lab.ru,Сбербанк не будет выходить из СП с Ростелекомом по биометрии,"Греф — Я впервые слышу, что мы собираемся выходить откуда-то. Нет, мы ниоткуда не выходимВ середине августа газета «Коммерсант» писал, что Сбербанк может выйти из СП с ""Ростелекомом"" по развитию ЕБС. По информации издания, «Сбер» единственный из девяти приглашенных в проект финансовых организаций не подписал предварительную документацию и не планирует участвовать в обсуждении корпоративного договора.fomag.ru/news-streem/gref-oproverg-plany-sbera-po-vykhodu-iz-sp-s-rostelekomom/",RTKM
2021-09-15 15:23:00,https://smart-lab.ru/blog/news/723973.php,smart-lab.ru,Присоединение МТС к СП по развитию сетей 5G - логичный шаг - Атон,"МТС планирует присоединиться к СП по развитию сетей 5G с Ростелекомом, Мегафоном и Veon         Президент МТС упомянул, что компания ведет переговоры о присоединении к СП по развитию сетей 5G, в которое в настоящее время входят Ростелеком, Мегафон и VEON. Изначально соглашение о намерении создать совместное предприятие было подписано в конце 2019 года, а в апреле 2021 года оно было одобрено Федеральной антимонопольной службой. СП среди прочего занимается высвобождением радиочастотного спектра для развертывания сетей 5G в разных диапазонах. Это логичный и ожидаемый шаг для МТС. Развитие сетей 5G в стране идет в соответствии с планами и требует совместных усилий от отраслевых лидеров.Атон",RTKM
